"run_id","run_seed","regime","total_manuscripts_spawned","majority_text","pct_sampled_witnesses_with_pa","pct_majority_disagree_autograph","pct_all_witnesses_with_pa","ideal_majority_text","pct_ideal_majority_disagree_autograph"
866,1836772485,"insertion",276861,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.009666666666666667,0.0,0.009437983096149679,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
866,1836772485,"omission",276861,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9997399407642852,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
867,1713798665,"insertion",277283,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.004,0.0,0.003303496079803233,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
867,1713798665,"omission",277283,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111151",1.0,0.01,0.9999963935632317,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111151",0.01
868,1473907297,"insertion",276876,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.006333333333333333,0.0,0.00770744920993228,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
868,1473907297,"omission",276876,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9946666666666667,0.0,0.9936686230248307,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
869,233480139,"insertion",277527,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6032660003026743e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
869,233480139,"omission",277527,"1111111111111111111111111111111111111111111111111111111111111111111111111111211111111111111111111111",1.0,0.01,0.9999855869359988,"1111111111111111111111111111111111111111111111111111111111111111111111111111211111111111111111111111",0.01
870,3941560723,"insertion",276682,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.61427058598169e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
870,3941560723,"omission",276682,"1111111111111111111411111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963857294141,"1111111111111111111411111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
871,2020970527,"insertion",276570,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6157342290712265e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
871,2020970527,"omission",276570,"1111111111111111111111111111111111111111111111111111111111111511111111111111111111111111111111111111",0.998,0.01,0.995943146194982,"1111111111111111111111111111111111111111111111111111111111111511111111111111111111111111111111111111",0.01
872,3708093388,"insertion",277275,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.606540822435569e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
872,3708093388,"omission",277275,"1111111111111111111111111111111111111111111111111111111111111111121111111111111111111111111111111112",0.9976666666666667,0.02,0.9973491924955099,"1111111111111111111111111111111111111111111111111111111111111111121111111111111111111111111111111112",0.02
873,2700386100,"insertion",277217,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.024,0.0,0.024316778252337527,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
873,2700386100,"omission",277217,"1111111111111111111111111111111111111111111111111111111111111111111111111111111311111111111111111112",1.0,0.02,0.9999963927046058,"1111111111111111111111111111111111111111111111111111111111111111111111111111111311111111111111111112",0.02
874,1877066097,"insertion",276037,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.035,0.0,0.028329638163138143,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
874,1877066097,"omission",276037,"1111111111111111111111111111111111111111111111111111311111111111111111111111111111111111111111111111",1.0,0.01,0.9999963772841224,"1111111111111111111111111111111111111111111111111111311111111111111111111111111111111111111111111111",0.01
875,1998080211,"insertion",277490,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0023333333333333335,0.0,0.002587489954556757,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
875,1998080211,"omission",277490,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9996666666666667,0.0,0.9991603270760282,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
876,2182225519,"insertion",276958,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6106688041825986e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
876,2182225519,"omission",276958,"1111121111111111111111111111111111111511111111111111111111111111111111111111111111111111111111111111",0.997,0.02,0.9966817953689562,"1111121111111111111111111111111111111511111111111111111111111111111111111111111111111111111111111111",0.02
877,3799459205,"insertion",277585,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.005333333333333333,0.0,0.005998184333390974,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
877,3799459205,"omission",277585,"1111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111",0.996,0.01,0.9953635656233789,"1111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111",0.01
878,3284976926,"insertion",277022,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.005333333333333333,0.0,0.009284494677298832,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
878,3284976926,"omission",277022,"1111112111111111111111111111111111111111111111111111111111111111111111111111111111112111111111111121",0.995,0.03,0.9916396229888709,"1111112111111111111111111111111111111111111111111111111111111111111111111111111111112111111111111121",0.03
879,1803990060,"insertion",276944,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.610851330418173e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
879,1803990060,"omission",276944,"1111111111111111511111111111111111111111111111111111111111111111111111111110111111111111111111111111",1.0,0.02,0.9999963891486696,"1111111111111111511111111111111111111111111111111111111111111111111111111110111111111111111111111111",0.02
880,39151140,"insertion",277248,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6068920493278555e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
880,39151140,"omission",277248,"1111111111111111111121111111111111111111111111111111111111111111111111111111111111111111111111111111",0.999,0.01,0.9981532712707442,"1111111111111111111121111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
881,1874680552,"insertion",276965,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.006666666666666667,0.0,0.007788015771002729,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
881,1874680552,"omission",276965,"1111121111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963894224521,"1111121111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
882,2738251548,"insertion",276529,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6162703234392175e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
882,2738251548,"omission",276529,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.997,0.0,0.9948287334374819,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
883,2592943523,"insertion",276529,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6162703234392175e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
883,2592943523,"omission",276529,"1111111111111111111111111111111111111113111111111111111111111111111111111111111111111111111111111111",0.999,0.01,0.9979531909969334,"1111111111111111111111111111111111111113111111111111111111111111111111111111111111111111111111111111",0.01
884,2858424083,"insertion",277070,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6092092583435896e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
884,2858424083,"omission",277070,"1311111111111111111111411111111111111111111111111111111111111111111111111141111111111111111111111111",0.9976666666666667,0.03,0.9957483514936712,"1311111111111111111111411111111111111111111111111111111111111111111111111141111111111111111111111111",0.03
885,1767447387,"insertion",277002,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6100952704141864e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
885,1767447387,"omission",277002,"1111111111113111111111111111111111111111111111111111111111111111111111141111111111111111111111111111",0.9983333333333333,0.02,0.9974043415005722,"1111111111113111111111111111111111111111111111111111111111111111111111141111111111111111111111111111",0.02
886,948894425,"insertion",277379,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6051885874150076e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
886,948894425,"omission",277379,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999963948114126,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
887,1673301878,"insertion",277582,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.014333333333333333,0.0,0.016524906243582955,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
887,1673301878,"omission",277582,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999567693754255,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
888,2767898172,"insertion",277389,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0023333333333333335,0.0,0.002307237515682005,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
888,2767898172,"omission",277389,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111141111111111",1.0,0.01,0.9999927898827635,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111141111111111",0.01
889,2457806272,"insertion",276825,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0033333333333333335,0.0,0.0055956130971303066,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
889,2457806272,"omission",276825,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999963875964512,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
890,933233379,"insertion",277136,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.608349721254984e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
890,933233379,"omission",277136,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.997,0.0,0.9941941652985007,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
891,4058454866,"insertion",276912,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.009333333333333334,0.0,0.007822007793117645,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
891,4058454866,"omission",276912,"1111111111111111111111115111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999747211197821,"1111111111111111111111115111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
892,991088209,"insertion",276497,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.014333333333333333,0.0,0.015215409987847926,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
892,991088209,"omission",276497,"1111111111111111111111111111111111111111111111111111111115111111111111111111111111111111111111111111",0.9996666666666667,0.01,0.9970451652103466,"1111111111111111111111111111111111111111111111111111111115111111111111111111111111111111111111111111",0.01
893,2848833490,"insertion",277543,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6030582758645536e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
893,2848833490,"omission",277543,"1111111111111114111111111111111111111111111111111111111111111111111111111111111111111111111111311111",1.0,0.02,0.9995279993658618,"1111111111111114111111111111111111111111111111111111111111111111111111111111111111111111111111311111",0.02
894,1971128093,"insertion",277001,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0013333333333333333,0.0,0.001700361010830325,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
894,1971128093,"omission",277001,"1111111211111111111111111111111111111111111111111111131111111111111111111111111111111111111111111111",0.9986666666666667,0.02,0.9980938628158845,"1111111211111111111111111111111111111111111111111111131111111111111111111111111111111111111111111111",0.02
895,229191112,"insertion",276906,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.611346851808382e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
895,229191112,"omission",276906,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999963886531482,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
896,2955582094,"insertion",276578,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.008333333333333333,0.0,0.01007675981733839,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
896,2955582094,"omission",276578,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999963843703562,"1111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111",0.01
897,2317730960,"insertion",277881,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0033333333333333335,0.0,0.0024722901972074277,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
897,2317730960,"omission",277881,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999964013243127,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
898,2246192249,"insertion",277037,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.01633333333333333,0.0,0.013077722750833827,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
898,2246192249,"omission",277037,"1111111111111111111111111111111111111111111111111111111111113111111111111111111111111111111111111111",1.0,0.01,0.9999963903608196,"1111111111111111111111111111111111111111111111111111111111113111111111111111111111111111111111111111",0.01
899,1654730265,"insertion",276755,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.004666666666666667,0.0,0.00568374802170881,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
899,1654730265,"omission",276755,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9983333333333333,0.0,0.9949919423025503,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
900,741815200,"insertion",276753,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.014666666666666666,0.0,0.014641267271781234,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
900,741815200,"omission",276753,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999927733132913,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
901,3447527141,"insertion",277189,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6076597832518e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
901,3447527141,"omission",277189,"1112141111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9973333333333333,0.02,0.9964356321341472,"1112141111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.02
902,3888878627,"insertion",277079,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.003,0.0,0.003713755693342669,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
902,3888878627,"omission",277079,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999963909079753,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
903,1191692896,"insertion",276415,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.617761763152373e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
903,1191692896,"omission",276415,"1111111111111511111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9983333333333333,0.01,0.9963388250956898,"1111111111111511111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
904,2085386124,"insertion",276832,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6123122049192467e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
904,2085386124,"omission",276832,"1111111111111111111111111111111111131111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963876877951,"1111111111111111111111111111111111131111111111111111111111111111111111111111111111111111111111111111",0.01
905,4037301413,"insertion",276412,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.007333333333333333,0.0,0.00927604183625109,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
905,4037301413,"omission",276412,"1111111315111111111111111111111111111111111111111111111111111111111111111111111111111111111111111411",1.0,0.03,0.9999891465969155,"1111111315111111111111111111111111111111111111111111111111111111111111111111111111111111111111111411",0.03
906,1827084528,"insertion",276796,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6127820227966546e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
906,1827084528,"omission",276796,"1111111111111111111111111111111111111111111111111111111111111111111111111111211111111111111111111111",0.9966666666666667,0.01,0.9964630863996821,"1111111111111111111111111111111111111111111111111111111111111111111111111111211111111111111111111111",0.01
907,2239647898,"insertion",277180,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0016666666666666668,0.0,0.0022909383467001466,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
907,2239647898,"omission",277180,"1111111111111111111111111111111111511111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.999996392223076,"1111111111111111111111111111111111511111111111111111111111111111111111111111111111111111111111111111",0.01
908,762986727,"insertion",277113,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6086492104275526e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
908,762986727,"omission",277113,"1111111111311111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963913507895,"1111111111311111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
909,478992413,"insertion",277107,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6087273462140844e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
909,478992413,"omission",277107,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9993333333333333,0.0,0.9992349498026026,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
910,1502671657,"insertion",277673,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.001,0.0,0.0018330980437350542,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
910,1502671657,"omission",277673,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.995,0.0,0.9921490103431386,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
911,855641789,"insertion",277446,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.011,0.0,0.009187406513002577,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
911,855641789,"omission",277446,"1111111111111111111111111111111111111111111111111111111111121111111111111111111111111111111111111111",0.9996666666666667,0.01,0.9984285173638018,"1111111111111111111111111111111111111111111111111111111111121111111111111111111111111111111111111111",0.01
912,2465031680,"insertion",277303,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,7.2123533187643795e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
912,2465031680,"omission",277303,"1111111111111111111111111111111111111111111111111111111112111111111111111111111111111111111111111111",1.0,0.01,0.9999927876466812,"1111111111111111111111111111111111111111111111111111111112111111111111111111111111111111111111111111",0.01
913,1803047176,"insertion",277900,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.5984296453027897e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
913,1803047176,"omission",277900,"1111111111111111111111111111113111111111111111111111111111111111111111111111111111111111111411111111",1.0,0.02,0.9999964015703547,"1111111111111111111111111111113111111111111111111111111111111111111111111111111111111111111411111111",0.02
914,1787352853,"insertion",277821,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.004666666666666667,0.0,0.005867108199553668,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
914,1787352853,"omission",277821,"1111111111111111111111111111111111011121111111111111111111111111111111111111111111111111111111111111",1.0,0.02,0.9990677417032611,"1211111111111111111111111111111111011121111111111111111111111111111111111111111111111111111111111111",0.03
915,817137226,"insertion",276998,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0023333333333333335,0.0,0.0029242193958779338,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
915,817137226,"omission",276998,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999963898525976,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
916,3384282085,"insertion",277112,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,0.000350040236583896,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
916,3384282085,"omission",277112,"1111111111111211111111111111111111111111111111111111111111111111111111111111111111111111111111141111",1.0,0.02,0.9997257416703054,"1111111111111211111111111111111111111111111111111111111111111111111111111111111111111111111111141111",0.02
917,4000724750,"insertion",276705,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0016666666666666668,0.0,0.0019407019775644731,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
917,4000724750,"omission",276705,"5111111111111111111111111111111111111121111111111111111111111111111111111111111111111111111111111111",1.0,0.02,0.999996386029837,"5111111111111111111111111111111111111121111111111111111111111111111111111111111111111111111111111111",0.02
918,2707031609,"insertion",276863,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.611907737428755e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
918,2707031609,"omission",276863,"1111111111111111111111111111111111111111111111111112111111111111211111115111111111111111111111111111",1.0,0.03,0.9999927761845251,"1111111111111111111111111111111111111111111111111112111111111111211111115111111111111111111111111111",0.03
919,1136474070,"insertion",276699,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.042,0.0,0.04237833305625628,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
919,1136474070,"omission",276699,"1111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111",0.9986666666666667,0.01,0.9963823374220269,"1111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111",0.01
920,3521697712,"insertion",276810,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.612599301323295e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
920,3521697712,"omission",276810,"1111111111111111111311111111111111111111111111011111111111111111111111111111111111111111111111111111",1.0,0.02,0.998804229631262,"1111111111111111111311111111111111111111111111011111111111111111111111111111111111111111111111111111",0.02
921,2575480705,"insertion",277118,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0013333333333333333,0.0,0.0028110870137884,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
921,2575480705,"omission",277118,"1111151111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9933333333333333,0.01,0.9924183648062009,"1111151111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
922,1362024297,"insertion",276973,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0023333333333333335,0.0,0.002050748812154297,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
922,1362024297,"omission",276973,"1111111111111111111111111111111111111211111111111111111111111111111111111101111111111111111111111111",0.998,0.02,0.9963786953193825,"1111111111111111111111111111111111111211111111111111111111111111111111111101111111111111111111111111",0.02
923,354763776,"insertion",276533,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0016666666666666668,0.0,0.004267137257170961,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
923,354763776,"omission",276533,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9993333333333333,0.0,0.9973637770673919,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
924,2515201668,"insertion",277306,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6061376462739585e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
924,2515201668,"omission",277306,"1111111111111111111111151111111111111151111111111111111111111113111111111111111111111111111111111111",1.0,0.03,0.9999927877247075,"1111111111111111111111151111111111111151111111111111111111111113111111111111111111111111111111111111",0.03
925,378217380,"insertion",276882,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.61165988276552e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
925,378217380,"omission",276882,"1111111111111111121111111111111111111110111111111111111111111111111111111111111111111111111111111111",0.996,0.02,0.993484565571491,"1111111111111111121111111111111111111110111111111111111111111111111111111111111111111111111111111111",0.02
926,1285864283,"insertion",276919,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,7.222354632057144e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
926,1285864283,"omission",276919,"1111111111111111111111111112111111111111111111111111111111111111111111111111111111111111111111111111",0.997,0.01,0.994940740580244,"1111111111111111111111111112111111111111111111111111111111111111111111111111111111111111111111111111",0.01
927,295091530,"insertion",277017,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6098997891818524e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
927,295091530,"omission",277017,"1111111111111111111111111111111111111111111111141111111111111111111111111111111111111111111111111111",0.9976666666666667,0.01,0.9955634331590955,"1111111111111111111111111111111111111111111111141111111111111111111111111111111111111111111111111111",0.01
928,1862270236,"insertion",277078,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.001,0.0,0.0009275399979067191,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
928,1862270236,"omission",277078,"1111111111111111111111111111111111111111111111111111111111111111111111151111111111111111111111111111",0.998,0.01,0.9962573580629212,"1111111111111111111111111111111111111111111111111111111111111111111111151111111111111111111111111111",0.01
